Step T_hot T_cold
10030000 342.4515 253.3120
10040000 358.2793 257.5043
10050000 348.6623 254.2550
10060000 352.1338 239.6913
10070000 356.0733 252.9197
10080000 346.1672 246.4724
10090000 328.5324 254.3767
10100000 372.3579 258.6165
10110000 380.7660 254.2541
10120000 348.9064 249.2566
10130000 354.8970 252.9168
10140000 346.0800 259.6385
10150000 339.2341 252.4103
10160000 349.4895 246.7729
10170000 370.9231 244.1420
10180000 363.9844 247.2690
10190000 355.0894 239.2171
10200000 347.5185 244.3840
10210000 328.9740 240.0793
10220000 345.8932 242.4727
10230000 349.1828 248.6166
10240000 338.1345 250.8106
10250000 332.5374 258.2639
10260000 345.4907 267.5762
10270000 333.6026 252.6312
10280000 338.5839 252.8653
10290000 339.6479 266.9520
10300000 329.6259 260.3971
10310000 314.4553 241.6721
10320000 345.8128 258.9490
10330000 341.8989 252.0497
10340000 338.1103 255.6428
10350000 339.3827 251.8818
10360000 339.2911 270.0834
10370000 327.4434 262.9428
10380000 338.9089 259.0997
10390000 361.4268 255.1434
10400000 348.2910 253.3032
10410000 351.9183 249.3056
10420000 362.1873 265.3617
10430000 348.5968 257.5306
10440000 335.3278 256.7226
10450000 345.8157 247.6176
10460000 354.7205 254.7520
10470000 337.7846 266.0768
10480000 341.0832 265.4697
10490000 357.0491 262.4955
10500000 357.9808 247.8757
10510000 342.3362 249.9579
10520000 331.8141 265.8811
10530000 337.6710 247.3875
10540000 349.3553 249.7891
10550000 341.0083 266.3107
10560000 345.1813 258.3823
10570000 330.5850 269.9735
10580000 316.4184 262.2595
10590000 329.5421 253.8299
10600000 327.2035 259.4588
10610000 325.5994 254.8610
10620000 337.9243 264.8896
10630000 333.7589 258.4932
10640000 329.3618 262.0057
10650000 364.0082 264.4046
10660000 355.7591 261.3689
10670000 343.6600 254.7209
10680000 317.6967 261.4007
10690000 359.1694 264.9694
10700000 331.1667 249.9177
10710000 341.9710 247.6530
10720000 330.0993 261.4215
10730000 342.9814 263.2242
10740000 341.2173 251.9831
10750000 339.9506 259.0247
10760000 349.9902 267.4630
10770000 329.5948 270.5143
10780000 326.0915 263.3483
10790000 334.7533 262.8525
10800000 324.1041 266.6618
10810000 344.8458 258.5439
10820000 326.5961 269.6675
10830000 341.8923 267.5386
10840000 355.0171 268.1903
10850000 339.4340 264.8564
10860000 366.8077 260.0087
10870000 342.2102 255.5230
10880000 329.6946 261.9341
10890000 335.0739 258.4778
10900000 329.3756 254.8311
10910000 354.3132 250.3876
10920000 348.1072 248.8202
10930000 341.6994 246.2548
10940000 332.4320 269.9953
10950000 337.0313 264.5860
10960000 331.8776 265.1000
10970000 322.5647 251.7239
10980000 344.2489 261.4991
10990000 350.8995 258.4108
11000000 333.6361 254.1242
11010000 344.9416 255.7606
11020000 354.6838 268.2537
11030000 350.4799 258.5019
11040000 348.9613 251.5318
11050000 343.4406 249.8968
11060000 344.6975 257.4180
11070000 354.5275 265.0382
11080000 368.5107 257.2055
11090000 345.8021 259.6996
11100000 335.4857 244.1249
11110000 332.6434 257.9107
11120000 334.2642 250.0956
11130000 337.0914 260.8513
11140000 322.7179 258.2113
11150000 350.7433 251.5248
11160000 342.0084 251.5772
11170000 325.2165 257.2456
11180000 339.7293 247.0104
11190000 330.8543 250.1177
11200000 333.8234 257.1789
11210000 341.4539 253.4846
11220000 334.0372 256.9550
11230000 322.2866 256.1578
11240000 337.1449 239.5503
11250000 341.8296 256.4545
11260000 346.5817 253.6942
11270000 343.0872 265.2887
11280000 351.2326 256.6047
11290000 326.1315 253.8040
11300000 332.3133 265.6094
11310000 327.4366 257.8614
11320000 326.1183 252.8571
11330000 321.3818 247.7942
11340000 330.0615 257.3063
11350000 321.1968 243.3273
11360000 337.7975 258.2490
11370000 329.7113 255.6610
11380000 322.1578 263.7906
11390000 342.3120 275.2995
11400000 339.2044 271.1695
11410000 341.5314 265.3910
11420000 353.2402 266.4729
11430000 351.5636 273.6557
11440000 355.2422 257.0065
11450000 352.3604 265.2872
11460000 353.4733 264.3894
11470000 347.0477 257.4357
11480000 342.5280 266.5579
11490000 336.1734 263.8088
11500000 331.0595 243.0712
11510000 334.7446 239.7964
11520000 344.3565 256.3158
11530000 329.5071 256.6860
11540000 323.7101 264.7489
11550000 326.3125 264.8213
11560000 326.1828 279.6113
11570000 348.2190 270.0068
11580000 364.0849 270.9307
11590000 367.4915 261.8182
11600000 367.4352 259.1842
11610000 355.2860 250.5731
11620000 345.6905 250.8922
11630000 359.9633 238.4087
11640000 356.8476 253.6138
11650000 337.9963 246.0866
11660000 336.6681 258.8211
11670000 337.2462 248.8356
11680000 356.1519 252.6583
11690000 332.1477 252.9654
11700000 361.3630 253.8326
11710000 361.4930 253.1683
11720000 360.2122 255.9279
11730000 366.1153 254.2206
11740000 342.6573 255.0993
11750000 349.5328 259.7252
11760000 351.6149 255.8373
11770000 332.9875 265.7533
11780000 350.0465 256.0912
11790000 340.4769 256.7579
11800000 349.3394 254.7373
11810000 335.0431 253.0883
11820000 332.7796 254.1853
11830000 333.8524 260.3325
11840000 341.8919 268.4645
11850000 333.6929 255.1972
11860000 343.6821 263.0430
11870000 341.9020 264.1162
11880000 341.9617 248.4873
11890000 362.9648 249.2295
11900000 353.4138 244.4576
11910000 338.2996 261.8249
11920000 342.7597 256.4875
11930000 327.8552 251.6805
11940000 324.8810 247.7863
11950000 334.1838 245.8145
11960000 341.4143 263.3027
11970000 323.6171 266.3666
11980000 343.8806 270.6587
11990000 324.2362 248.9832
12000000 325.4419 254.1019
12010000 334.1496 246.9435
12020000 326.9935 264.8805
12030000 324.4976 265.6256
12040000 347.4952 272.4037
12050000 347.9435 260.2109
12060000 335.0286 248.2473
12070000 309.8909 261.8779
12080000 313.2389 245.1036
12090000 322.7150 258.5554
12100000 331.7796 264.0411
12110000 322.1752 264.6962
12120000 341.7444 246.2927
12130000 324.6586 261.8970
12140000 315.8697 261.8949
12150000 322.6606 259.3289
12160000 319.3523 253.7986
12170000 330.2589 254.2947
12180000 333.3249 249.0058
12190000 317.0077 263.6282
12200000 310.2838 256.2017
12210000 325.0118 256.9432
12220000 338.7055 254.3721
12230000 332.0223 257.0608
12240000 327.4439 249.4971
12250000 327.3813 259.5119
12260000 332.8647 261.5726
12270000 345.8962 250.4492
12280000 335.7363 251.3591
12290000 332.0252 263.2692
12300000 353.1847 258.6232
12310000 361.3002 246.0742
12320000 321.7047 260.0702
12330000 348.8645 260.1488
12340000 354.7818 274.4560
12350000 344.9224 256.3340
12360000 323.3766 263.9007
12370000 330.6141 259.1154
12380000 332.0851 259.0194
12390000 336.0181 257.7459
12400000 339.0441 260.5774
12410000 325.9959 260.7646
12420000 327.0887 262.3971
12430000 320.4040 261.9982
12440000 337.7293 252.5159
12450000 344.6853 268.2005
12460000 328.4542 255.7450
12470000 316.2983 268.9044
12480000 317.9279 257.6998
12490000 322.9267 242.5561
12500000 321.5015 246.7008
12510000 319.4652 244.3687
12520000 332.1881 255.3973
12530000 334.1390 255.8162
12540000 312.0616 248.6607
12550000 353.6141 261.0044
12560000 353.1833 258.9139
12570000 345.9876 258.0181
12580000 337.6961 261.8859
12590000 345.9884 265.5184
12600000 336.4305 256.7525
12610000 352.1929 257.4045
12620000 344.9100 255.5458
12630000 351.3569 257.3844
12640000 343.0450 275.6654
12650000 326.0763 250.5471
12660000 329.6583 265.8939
12670000 344.9392 257.8207
12680000 344.4106 265.8722
12690000 327.6861 244.1507
12700000 306.7407 255.6858
12710000 333.4012 256.9521
12720000 329.4693 259.1142
12730000 317.5565 244.1945
12740000 315.9198 253.5479
12750000 313.9574 268.5969
12760000 296.9586 260.6323
12770000 316.0773 256.5976
12780000 327.1458 252.1210
12790000 309.4358 266.1319
12800000 319.9273 256.9761
12810000 321.1533 264.6809
12820000 322.3525 253.5537
12830000 337.4111 251.9740
12840000 345.1075 250.5248
12850000 314.9066 250.6805
12860000 321.5813 263.7864
12870000 314.9442 256.8575
12880000 320.5852 259.7665
12890000 335.6467 254.5367
12900000 347.5171 247.0027
12910000 319.6894 261.5317
12920000 320.3130 256.9205
12930000 321.2454 255.9762
12940000 344.8763 253.2802
12950000 362.5643 253.6150
12960000 333.2719 255.3124
12970000 310.8619 257.6026
12980000 324.6984 242.7770
12990000 337.9557 252.5703
13000000 344.4062 263.7255
13010000 331.8980 275.4698
13020000 329.2629 258.8854
13030000 329.5182 262.2184
13040000 326.3554 251.3161
13050000 338.7838 258.6822
13060000 340.6206 266.8825
13070000 339.1075 269.7476
13080000 312.8027 263.2086
13090000 303.1061 266.3807
13100000 324.3113 249.5277
13110000 364.6531 270.7073
13120000 340.4186 263.0358
13130000 346.7177 257.6243
13140000 346.0754 259.8983
13150000 342.9984 264.6341
13160000 359.9737 248.6580
13170000 329.9483 242.3133
13180000 355.1309 245.4948
13190000 335.2355 252.5096
13200000 336.6279 260.4031
13210000 354.1637 261.2489
13220000 336.1757 275.4502
13230000 336.9944 257.3662
13240000 352.4621 267.2833
13250000 333.6048 264.7056
13260000 334.9469 261.3933
13270000 330.5016 260.7752
13280000 326.2046 256.2738
13290000 329.7782 247.4668
13300000 328.0398 260.1610
13310000 342.7218 259.5438
13320000 353.4933 263.7631
13330000 319.1764 268.3364
13340000 320.7464 262.6404
13350000 334.4083 263.2981
13360000 337.0061 257.9915
13370000 348.1600 248.5158
13380000 343.8340 254.5620
13390000 334.0877 259.6210
13400000 338.4698 270.6568
13410000 329.6667 269.6489
13420000 333.8129 263.9338
13430000 350.6903 256.5793
13440000 348.7236 258.2810
13450000 351.3851 250.0676
13460000 356.3650 242.0427
13470000 365.6202 271.5599
13480000 340.1054 263.0746
13490000 328.0430 273.8035
13500000 332.3347 271.3852
13510000 334.4465 260.8427
13520000 345.9734 257.2897
13530000 349.1909 262.5056
13540000 340.6167 262.2274
13550000 333.6922 253.4001
13560000 346.7916 258.1115
13570000 331.1337 270.5614
13580000 354.3203 256.6404
13590000 339.0045 279.5432
13600000 346.6994 258.6129
13610000 353.7140 252.2193
13620000 352.7098 260.1960
13630000 345.0017 257.4601
13640000 332.0704 256.5357
13650000 322.9179 260.1587
13660000 319.0913 269.5525
13670000 328.8792 264.9872
13680000 323.2026 254.6687
13690000 321.9115 256.3137
13700000 325.4992 263.7838
13710000 363.0466 243.4622
13720000 338.7731 259.8960
13730000 340.5448 273.2887
13740000 336.5324 268.2920
13750000 329.0123 253.3905
13760000 334.4219 262.7862
13770000 334.4430 254.4156
13780000 327.1150 262.8217
13790000 352.0606 260.1652
13800000 316.4276 272.2329
13810000 328.1984 248.8283
13820000 344.0873 250.0592
13830000 343.2357 254.8804
13840000 343.4893 249.9674
13850000 346.3424 249.2341
13860000 361.7086 270.9655
13870000 341.5650 259.1848
13880000 347.5049 254.7813
13890000 341.9983 268.6852
13900000 352.5102 264.9553
13910000 335.9424 263.4555
13920000 349.1356 263.5220
13930000 364.3970 261.9156
13940000 333.7261 263.2391
13950000 345.6644 258.5580
13960000 358.0681 253.5890
13970000 349.7020 250.0776
13980000 334.5354 249.5969
13990000 326.4739 260.3768
14000000 328.8935 251.6842
14010000 337.5935 265.1054
14020000 329.6051 258.6589
14030000 331.3911 241.7644
14040000 344.5214 242.6286
14050000 336.9169 251.4348
14060000 340.6059 254.5060
14070000 349.3795 252.3224
14080000 335.0406 251.0148
14090000 340.2127 254.6482
14100000 337.5784 251.2198
14110000 332.2260 256.4061
14120000 347.7011 256.0082
14130000 345.8212 256.8212
14140000 336.0243 243.0538
14150000 332.5562 245.2084
14160000 313.6901 258.7933
14170000 327.4930 258.4530
14180000 340.0668 262.6933
14190000 346.9319 252.9250
14200000 333.0352 271.7722
14210000 357.4688 256.5570
14220000 325.8854 254.7032
14230000 352.6192 259.0095
14240000 352.8534 260.2276
14250000 348.1046 255.6585
14260000 346.7966 250.0397
14270000 350.8290 260.7076
14280000 344.7425 254.8238
14290000 327.3980 254.3357
14300000 319.3783 259.2962
14310000 334.4822 252.1489
14320000 337.9801 263.0268
14330000 328.6737 256.2348
14340000 335.2205 262.1098
14350000 322.5942 263.8492
14360000 330.2471 257.9634
14370000 320.4243 258.7556
14380000 332.7316 256.7611
14390000 340.4376 248.6656
14400000 344.6615 259.8303
14410000 333.6776 252.6132
14420000 341.7273 257.7161
14430000 319.2003 268.1195
14440000 335.3005 260.4055
14450000 337.8625 275.3491
14460000 338.5028 273.5941
14470000 349.7585 266.3936
14480000 323.8127 269.2709
14490000 345.9689 262.6434
14500000 335.5546 266.3030
14510000 336.9138 254.4826
14520000 360.6088 252.1576
14530000 331.9939 256.7014
14540000 333.2277 269.2517
14550000 330.0862 276.4443
14560000 321.9143 254.9742
14570000 342.4887 259.9882
14580000 333.5125 273.0324
14590000 345.5804 270.9258
14600000 342.2108 268.4137
14610000 317.5000 274.5896
14620000 320.3431 251.9607
14630000 341.1875 265.8885
14640000 329.2950 269.8229
14650000 326.0942 272.0623
14660000 312.4126 279.7036
14670000 306.7481 273.7563
14680000 321.5461 278.1973
14690000 341.5862 272.3277
14700000 340.8830 257.5902
14710000 336.3438 275.5209
14720000 330.1940 263.3162
14730000 343.2990 268.4717
14740000 319.9904 276.5374
14750000 330.8832 275.6069
14760000 340.4418 277.7788
14770000 317.8205 267.5245
14780000 319.7544 261.5698
14790000 327.3274 265.2316
14800000 328.9760 264.9997
14810000 324.4682 269.5264
14820000 321.4968 262.7086
14830000 326.6359 256.6457
14840000 336.1380 259.7523
14850000 327.1205 265.5856
14860000 328.5078 256.0044
14870000 327.9107 271.1050
14880000 326.5230 272.0698
14890000 321.1293 259.9517
14900000 330.0731 269.1333
14910000 335.6887 258.6577
14920000 342.4545 259.7029
14930000 316.5826 259.4592
14940000 322.8028 250.7864
14950000 337.1947 252.6957
14960000 313.7763 255.7789
14970000 335.6166 262.6919
14980000 322.9371 266.5585
14990000 323.2593 264.9124
15000000 328.4177 266.2924
15010000 322.4059 273.7046
15020000 328.5025 261.3899
15030000 334.7810 252.9751
15040000 316.2121 253.4545
15050000 305.6913 274.4630
15060000 321.4308 279.1890
15070000 321.3020 259.5328
15080000 311.8858 253.6192
15090000 319.5074 266.0561
15100000 339.5331 275.9629
15110000 344.8775 273.6483
15120000 344.3042 270.0585
15130000 326.3983 265.7676
15140000 333.0470 272.9004
15150000 333.8100 275.3035
15160000 332.8915 253.9055
15170000 321.5167 257.6863
15180000 322.9815 264.1519
15190000 327.2999 260.8576
15200000 328.5053 266.0178
15210000 314.5588 257.1301
15220000 328.8667 265.9988
15230000 340.5754 261.0404
15240000 325.3251 256.2845
15250000 325.8564 269.4203
15260000 345.4486 252.4844
15270000 323.3564 261.7203
15280000 331.5941 260.0245
15290000 348.7099 252.6999
15300000 352.6052 268.3581
15310000 356.5503 253.4079
15320000 346.2775 268.5461
15330000 335.7582 271.8792
15340000 358.0283 277.1644
15350000 355.2638 269.5266
15360000 325.9524 257.4698
15370000 330.0650 246.3358
15380000 344.9673 255.1085
15390000 325.1639 259.0708
15400000 334.9840 265.6597
15410000 330.4391 265.2302
15420000 324.8572 267.6816
15430000 341.8716 258.0929
15440000 345.4749 263.7376
15450000 338.0707 251.6307
15460000 316.2346 250.7165
15470000 336.4443 252.8105
15480000 342.9824 252.0961
15490000 322.4815 259.7874
15500000 323.6015 257.0612
15510000 319.2636 250.3073
15520000 336.9593 264.4572
15530000 339.1832 263.3940
15540000 347.0949 256.2731
15550000 332.8500 249.0637
15560000 333.2223 257.3914
15570000 334.4590 270.0757
15580000 310.0795 269.6893
15590000 339.4708 277.7808
15600000 320.1388 263.6723
15610000 324.0320 253.1010
15620000 344.4124 252.1156
15630000 343.2798 261.3896
15640000 316.4465 262.9028
15650000 323.4624 260.1520
15660000 327.0970 261.4010
15670000 329.0629 251.6700
15680000 332.3647 251.8362
15690000 334.1965 253.5604
15700000 335.0204 253.5416
15710000 333.4643 251.0872
15720000 327.7791 254.1906
15730000 349.3990 256.7063
15740000 332.7288 280.7121
15750000 344.8301 270.3680
15760000 356.9446 270.0450
15770000 332.3227 265.7833
15780000 333.4085 273.0966
15790000 341.8336 266.3862
15800000 331.0841 256.1896
15810000 330.5868 266.0040
15820000 342.1270 251.1692
15830000 310.3095 259.1821
15840000 336.7393 256.1352
15850000 309.6984 258.5049
15860000 331.4380 261.7118
15870000 341.9997 257.5665
15880000 328.8653 270.5565
15890000 323.2157 280.3952
15900000 329.5748 274.7663
15910000 331.4257 270.3872
15920000 319.8249 260.6966
15930000 347.2460 260.1202
15940000 322.8063 258.8462
15950000 343.1234 259.8576
15960000 356.8698 246.8067
15970000 323.1974 264.2023
15980000 323.2909 265.5716
15990000 330.8758 256.3065
16000000 333.6738 244.1464
16010000 326.1750 245.5815
16020000 320.7755 261.6890
16030000 357.6096 274.6250
16040000 327.4535 242.3676
16050000 324.6278 246.8320
16060000 337.3971 255.1604
16070000 315.8904 268.7657
16080000 351.2122 254.8250
16090000 345.7605 262.1850
16100000 339.3510 259.4524
16110000 324.8543 252.3756
16120000 341.8385 258.7061
16130000 336.9494 258.1007
16140000 343.9698 279.2100
16150000 354.2246 274.4482
16160000 345.4255 270.0674
16170000 333.6534 272.9813
16180000 324.0501 267.4374
16190000 342.5036 269.0169
16200000 327.1731 259.1435
16210000 319.6160 248.3061
16220000 329.6622 252.1135
16230000 340.3955 257.7760
16240000 341.4015 256.6719
16250000 338.8157 255.2255
16260000 355.3363 254.7128
16270000 342.0694 255.8223
16280000 349.8545 262.4504
16290000 358.3905 266.7690
16300000 326.7992 267.3372
16310000 327.4040 256.2520
16320000 329.3189 278.7301
16330000 339.0188 267.0103
16340000 330.6106 252.0805
16350000 334.7778 245.8568
16360000 332.1421 272.5569
16370000 348.2886 258.2494
16380000 344.3890 266.4260
16390000 355.1248 260.1087
16400000 350.0493 254.7708
16410000 352.0831 254.3973
16420000 338.9137 252.7856
16430000 312.4567 265.8721
16440000 315.5353 255.5798
16450000 321.9796 258.8499
16460000 329.0503 260.0641
16470000 338.2854 251.8419
16480000 345.5222 247.2027
16490000 331.7209 252.5639
16500000 348.0231 250.4755
16510000 346.8154 247.4601
16520000 335.0795 256.5259
16530000 336.7367 258.8871
16540000 328.9059 256.0681
16550000 324.4573 255.1861
16560000 333.6987 265.4193
16570000 337.0387 252.7223
16580000 327.2221 258.0713
16590000 335.3898 243.6111
16600000 333.5211 256.8605
16610000 336.0850 261.3942
16620000 325.1719 258.0018
16630000 348.2680 270.8274
16640000 350.0317 269.2278
16650000 343.9895 257.1464
16660000 341.9102 261.8952
16670000 345.1552 259.6845
16680000 349.6075 264.5877
16690000 341.6658 264.5616
16700000 333.1468 259.0471
16710000 363.4561 254.7664
16720000 336.0187 262.9505
16730000 350.3154 273.9500
16740000 345.9922 264.3659
16750000 331.8718 248.0961
16760000 336.7754 264.1448
16770000 338.6179 259.1429
16780000 330.9507 259.7572
16790000 338.6316 271.9294
16800000 341.6190 270.4369
16810000 368.3971 251.6369
16820000 342.8311 268.3287
16830000 346.6088 268.3325
16840000 341.6323 258.2654
16850000 328.0948 270.8923
16860000 314.3880 260.8365
16870000 331.6320 262.4851
16880000 331.4835 272.4018
16890000 333.6044 263.7248
16900000 337.8167 271.6352
16910000 318.8143 268.0527
16920000 348.3354 251.9036
16930000 352.8997 242.0047
16940000 323.5489 248.8143
16950000 322.0656 268.3860
16960000 326.4304 263.1823
16970000 319.2890 251.0964
16980000 356.5960 263.8476
16990000 337.2353 240.3573
17000000 348.2431 245.7552
17010000 358.0606 262.9510
17020000 349.3366 259.5299
17030000 340.6675 253.3682
17040000 322.8137 250.5193
17050000 335.5715 255.2430
17060000 331.1101 258.0552
17070000 346.4323 253.9062
17080000 325.3304 250.1659
17090000 334.8878 252.0778
17100000 344.4847 263.6404
17110000 333.4096 244.7566
17120000 347.5224 266.1410
17130000 318.6382 253.2601
17140000 348.5253 255.5572
17150000 331.7947 250.5354
17160000 343.0933 250.7762
17170000 345.4896 258.6508
17180000 329.6395 265.0867
17190000 330.2671 266.4042
17200000 335.2534 261.1205
17210000 355.5688 263.9495
17220000 341.9008 263.1110
17230000 350.8599 259.9110
17240000 322.6960 274.1294
17250000 331.1253 262.3553
17260000 336.3584 253.9712
17270000 349.5279 263.1321
17280000 329.9501 265.0122
17290000 344.4291 276.1038
17300000 324.7613 263.6917
17310000 335.4709 256.9952
17320000 352.3169 253.4717
17330000 333.7916 261.9800
17340000 342.4029 256.8805
17350000 339.9487 260.1723
17360000 332.1277 256.1287
17370000 356.2445 250.0609
17380000 339.7215 251.1310
17390000 328.1564 272.7961
17400000 336.7113 264.6618
17410000 342.4447 259.0809
17420000 320.4476 257.7820
17430000 337.3565 263.9594
17440000 349.6722 259.1421
17450000 341.9152 257.2014
17460000 340.1095 257.3222
17470000 347.0538 257.6119
17480000 338.0831 250.8508
17490000 327.1700 252.7688
17500000 343.0167 252.5362
17510000 339.7718 271.8167
17520000 327.3872 270.3222
17530000 356.6172 258.8547
17540000 337.7777 259.2509
17550000 346.1039 253.2914
17560000 358.7798 255.6702
17570000 338.0452 251.4416
17580000 352.4037 265.3569
17590000 334.7696 268.8907
17600000 341.3537 261.7570
17610000 324.5622 255.4366
17620000 332.4671 259.1288
17630000 304.3371 270.2494
17640000 312.0331 265.1372
17650000 336.9092 264.1352
17660000 321.3771 263.2519
17670000 330.2947 263.0608
17680000 338.1613 255.5758
17690000 360.9067 249.3813
17700000 355.5099 270.4885
17710000 331.4396 265.6709
17720000 342.3708 246.1408
17730000 338.0993 246.2992
17740000 359.1349 254.0888
17750000 332.7717 249.6295
17760000 332.1214 264.0164
17770000 347.5804 237.6403
17780000 340.6701 249.1775
17790000 354.3529 254.1388
17800000 333.8080 250.4265
17810000 327.9774 256.6748
17820000 331.8536 256.0305
17830000 331.4577 262.2456
17840000 361.1699 248.6921
17850000 327.6444 258.8033
17860000 315.9968 255.9379
17870000 345.5792 257.4015
17880000 351.0223 258.1134
17890000 338.5495 255.0146
17900000 327.3700 255.3502
17910000 323.4800 251.6190
17920000 323.3456 259.3676
17930000 338.9521 263.3344
17940000 327.6994 262.4274
17950000 330.8511 267.2710
17960000 324.2732 266.0025
17970000 339.6083 256.0770
17980000 318.6962 253.5194
17990000 343.8846 256.6440
18000000 332.5281 262.4685
18010000 314.3493 269.4198
18020000 323.9345 249.2635
18030000 322.8431 256.7417
18040000 331.7544 259.6714
18050000 329.8332 258.3794
18060000 328.6079 262.5024
18070000 322.9278 256.5386
18080000 325.2591 248.3434
18090000 339.5062 256.8983
18100000 343.6296 253.3109
18110000 342.7319 254.6166
18120000 330.3875 262.8990
18130000 354.7035 253.3334
18140000 343.6163 263.4606
18150000 346.7668 268.3212
18160000 335.3778 259.6381
18170000 312.7117 256.0568
18180000 344.8151 262.2244
18190000 319.9187 261.5771
18200000 328.8895 253.3818
18210000 344.2634 254.4958
18220000 336.3539 252.0856
18230000 320.1305 269.1060
18240000 346.2872 266.8839
18250000 359.5343 257.6417
18260000 348.9336 261.5916
18270000 338.2649 249.7102
18280000 359.8099 250.3879
18290000 361.1336 267.0983
18300000 351.5591 269.3971
18310000 342.2482 253.6614
18320000 341.5283 259.2237
18330000 329.2672 259.2763
18340000 343.2217 265.8080
18350000 355.8134 256.7076
18360000 341.3100 256.9880
18370000 348.8319 254.8512
18380000 342.7269 254.4149
18390000 349.5914 253.9689
18400000 356.4357 247.9094
18410000 328.4707 272.8298
18420000 335.5077 261.8059
18430000 354.9096 285.0034
18440000 340.9697 277.1448
18450000 328.9969 260.0646
18460000 336.5152 255.4048
18470000 365.9137 265.9043
18480000 349.5752 264.9638
18490000 340.3355 246.1655
18500000 341.0308 250.8774
18510000 328.9787 251.2359
18520000 326.7585 258.5136
18530000 316.3830 261.5677
18540000 328.9701 254.3026
18550000 333.0966 260.5753
18560000 317.3248 248.4092
18570000 321.8071 251.5895
18580000 329.0832 247.7551
18590000 343.8150 243.9627
18600000 337.7416 261.7344
18610000 342.2731 254.6248
18620000 343.9144 262.2437
18630000 349.0191 259.5635
18640000 359.8050 254.4481
18650000 338.5819 272.4030
18660000 344.6676 286.6761
18670000 334.6927 254.1121
18680000 326.3065 271.0726
18690000 336.7974 263.2295
18700000 331.2365 281.1163
18710000 354.5445 264.0155
18720000 336.5998 272.4795
18730000 366.7538 264.1550
18740000 353.5380 256.3009
18750000 371.4706 259.3489
18760000 345.2299 269.0459
18770000 323.0849 260.1412
18780000 330.1027 273.9341
18790000 332.5196 258.0373
18800000 334.8815 254.6216
18810000 334.3775 259.7357
18820000 323.8897 265.1555
18830000 327.4783 257.2501
18840000 340.8261 256.1378
18850000 345.7585 262.6235
18860000 333.9286 255.8198
18870000 326.8005 254.1255
18880000 323.8381 252.8024
18890000 321.2028 261.2759
18900000 346.4688 264.6923
18910000 322.3956 248.8930
18920000 321.4459 256.1137
18930000 355.6071 264.3475
18940000 334.7211 273.5561
18950000 335.8866 260.1247
18960000 332.2079 251.3326
18970000 337.8030 250.7960
18980000 315.8675 256.9065
18990000 348.5044 251.0154
19000000 344.8312 251.5606
19010000 359.1680 254.4748
19020000 334.2135 259.7354
19030000 359.3068 253.0187
19040000 363.7036 244.8817
19050000 354.7279 252.8683
19060000 349.9163 261.4708
19070000 360.2689 246.0123
19080000 358.1792 249.2668
19090000 349.7666 260.7826
19100000 324.7332 269.1068
19110000 332.6243 251.2001
19120000 332.8000 253.4527
19130000 347.5031 250.0273
19140000 352.6559 254.4570
19150000 330.0007 246.0621
19160000 326.7717 257.6949
19170000 341.2280 258.7043
19180000 328.7604 265.1289
19190000 318.0869 249.1146
19200000 319.1812 250.1878
19210000 330.2157 265.6160
19220000 340.7828 262.0470
19230000 343.8789 258.9511
19240000 351.0390 257.7343
19250000 307.0859 265.6706
19260000 312.7677 259.7528
19270000 330.6619 259.4328
19280000 346.3719 274.7176
19290000 342.5657 259.0514
19300000 344.1184 259.8416
19310000 330.1534 259.6021
19320000 350.0390 259.8048
19330000 349.0928 259.9325
19340000 329.5320 246.8684
19350000 335.8142 259.4203
19360000 339.5860 261.6381
19370000 345.3145 258.7562
19380000 327.9552 252.6009
19390000 345.1925 252.6290
19400000 330.5478 262.8896
19410000 347.7858 260.7098
19420000 343.7275 268.8246
19430000 316.7936 261.4000
19440000 317.8348 272.5131
19450000 325.5992 269.1728
19460000 329.7584 254.1215
19470000 318.5479 268.8192
19480000 343.5954 265.6373
19490000 348.4248 255.1250
19500000 331.2717 247.2027
19510000 340.3609 262.1077
19520000 362.7028 262.4549
19530000 356.2637 273.5624
19540000 348.2008 264.7408
19550000 339.3838 256.3267
19560000 346.9506 260.8217
19570000 354.2714 247.6289
19580000 327.9624 258.1893
19590000 342.7352 267.4149
19600000 339.6471 252.9570
19610000 329.6021 258.2838
19620000 340.1027 247.7571
19630000 336.0749 254.2921
19640000 324.7701 262.6516
19650000 338.1969 258.6343
19660000 331.9043 260.4392
19670000 337.0897 259.7605
19680000 351.4800 258.9987
19690000 344.1591 253.2353
19700000 330.7426 244.8948
19710000 339.7845 261.4231
19720000 328.4520 265.7358
19730000 330.1310 255.4996
19740000 353.6922 262.8471
19750000 339.1893 239.6631
19760000 346.3797 238.8200
19770000 321.4590 245.1929
19780000 335.6014 249.1893
19790000 329.8930 257.3303
19800000 323.8855 249.8438
19810000 321.3641 252.5925
19820000 305.9294 251.9567
19830000 328.3708 254.1750
19840000 314.9626 259.1323
19850000 326.1466 252.6317
19860000 306.1469 260.4488
19870000 318.0547 256.7432
19880000 327.2490 263.6274
19890000 315.0270 262.8089
19900000 323.8756 251.4259
19910000 350.7219 247.5856
19920000 360.1892 251.7040
19930000 343.0368 248.0428
19940000 356.0321 256.8814
19950000 340.4124 244.1621
19960000 346.5837 260.4079
19970000 342.5791 255.0356
19980000 320.4736 252.7018
19990000 336.1620 250.3137
20000000 325.3989 264.1391
